DATE,Direction,HOUR,TRAFFIC
2023-02-10,P,11,1767
2023-02-10,S,11,2315
2023-02-10,P,12,1876
2023-02-10,S,12,2171
2023-02-10,P,13,2379
2023-02-10,S,13,2347
2023-02-10,P,14,2849
2023-02-10,S,14,2638
2023-02-10,P,15,2900
2023-02-10,S,15,2979
2023-02-10,P,16,3067
2023-02-10,S,16,3347
2023-02-10,P,17,3111
2023-02-10,S,17,3359
2023-02-10,P,18,2711
2023-02-10,S,18,2789
2023-02-10,P,19,1113
2023-02-10,S,19,1961
2023-02-10,P,20,745
2023-02-10,S,20,1465
2023-02-10,P,21,534
2023-02-10,S,21,934
2023-02-10,P,22,328
2023-02-10,S,22,584
2023-02-10,P,23,209
2023-02-10,S,23,350
2023-02-11,P,0,140
2023-02-11,S,0,275
2023-02-11,P,1,84
2023-02-11,S,1,175
2023-02-11,P,2,90
2023-02-11,S,2,120
2023-02-11,P,3,77
2023-02-11,S,3,117
2023-02-11,P,4,103
2023-02-11,S,4,221
2023-02-11,P,5,210
2023-02-11,S,5,1766
2023-02-11,P,6,430
2023-02-11,S,6,3446
2023-02-11,P,7,710
2023-02-11,S,7,3685
2023-02-11,P,8,1044
2023-02-11,S,8,3560
2023-02-11,P,9,1434
2023-02-11,S,9,2496
2023-02-11,P,10,2030
2023-02-11,S,10,2406
2023-02-11,P,11,2273
2023-02-11,S,11,2651
2023-02-11,P,12,2654
2023-02-11,S,12,2299
2023-02-11,P,13,3166
2023-02-11,S,13,2084
2023-02-11,P,14,3980
2023-02-11,S,14,2162
2023-02-11,P,15,3915
2023-02-11,S,15,1902
2023-02-11,P,16,4002
2023-02-11,S,16,1718
2023-02-11,P,17,3585
2023-02-11,S,17,1377
2023-02-11,P,18,3343
2023-02-11,S,18,1100
2023-02-11,P,19,1734
2023-02-11,S,19,878
2023-02-11,P,20,1113
2023-02-11,S,20,710
2023-02-11,P,21,670
2023-02-11,S,21,460
2023-02-11,P,22,365
2023-02-11,S,22,329
2023-02-11,P,23,190
2023-02-11,S,23,213
2023-02-12,P,0,137
2023-02-12,S,0,147
2023-02-12,P,1,104
2023-02-12,S,1,109
2023-02-12,P,2,84
2023-02-12,S,2,85
2023-02-12,P,3,99
2023-02-12,S,3,81
2023-02-12,P,4,125
2023-02-12,S,4,142
2023-02-12,P,5,221
2023-02-12,S,5,701
2023-02-12,P,6,506
2023-02-12,S,6,3388
2023-02-12,P,7,843
2023-02-12,S,7,3273
2023-02-12,P,8,1460
2023-02-12,S,8,1875
2023-02-12,P,9,2453
2023-02-12,S,9,1979
2023-02-12,P,10,3850
2023-02-12,S,10,2115
2023-02-12,P,11,3909
2023-02-12,S,11,2107
2023-02-12,P,12,3984
2023-02-12,S,12,1883
2023-02-12,P,13,3934
2023-02-12,S,13,1816
2023-02-12,P,14,3566
2023-02-12,S,14,1703
2023-02-12,P,15,4296
2023-02-12,S,15,1429
2023-02-12,P,16,4036
2023-02-12,S,16,1114
2023-02-12,P,17,3534
2023-02-12,S,17,839
2023-02-12,P,18,2458
2023-02-12,S,18,643
2023-02-12,P,19,1379
2023-02-12,S,19,514
2023-02-12,P,20,1096
2023-02-12,S,20,476
2023-02-12,P,21,1279
2023-02-12,S,21,495
2023-02-12,P,22,439
2023-02-12,S,22,274
2023-02-12,P,23,164
2023-02-12,S,23,168
2023-02-13,P,0,101
2023-02-13,S,0,107
2023-02-13,P,1,64
2023-02-13,S,1,94
2023-02-13,P,2,72
2023-02-13,S,2,70
2023-02-13,P,3,79
2023-02-13,S,3,129
2023-02-13,P,4,145
2023-02-13,S,4,205
2023-02-13,P,5,315
2023-02-13,S,5,458
2023-02-13,P,6,872
2023-02-13,S,6,1027
2023-02-13,P,7,1552
2023-02-13,S,7,1897
2023-02-13,P,8,1566
2023-02-13,S,8,2483
2023-02-13,P,9,1714
2023-02-13,S,9,2425
2023-02-13,P,10,2149
2023-02-13,S,10,1939
2023-02-13,P,11,2173
2023-02-13,S,11,1690
2023-02-13,P,12,2148
2023-02-13,S,12,1390
2023-02-13,P,13,2454
2023-02-13,S,13,1308
2023-02-13,P,14,2643
2023-02-13,S,14,1365
2023-02-13,P,15,2810
2023-02-13,S,15,1293
2023-02-13,P,16,2903
2023-02-13,S,16,1180
2023-02-13,P,17,2054
2023-02-13,S,17,1067
2023-02-13,P,18,1059
2023-02-13,S,18,838
2023-02-13,P,19,678
2023-02-13,S,19,585
2023-02-13,P,20,484
2023-02-13,S,20,474
2023-02-13,P,21,306
2023-02-13,S,21,321
2023-02-13,P,22,235
2023-02-13,S,22,216
2023-02-13,P,23,135
2023-02-13,S,23,174
2023-02-14,P,0,92
2023-02-14,S,0,121
2023-02-14,P,1,70
2023-02-14,S,1,101
2023-02-14,P,2,46
2023-02-14,S,2,76
2023-02-14,P,3,56
2023-02-14,S,3,101
2023-02-14,P,4,92
2023-02-14,S,4,193
2023-02-14,P,5,174
2023-02-14,S,5,409
2023-02-14,P,6,446
2023-02-14,S,6,757
2023-02-14,P,7,818
2023-02-14,S,7,1485
2023-02-14,P,8,867
2023-02-14,S,8,1658
2023-02-14,P,9,1083
2023-02-14,S,9,1588
2023-02-14,P,10,1245
2023-02-14,S,10,1252
2023-02-14,P,11,1396
2023-02-14,S,11,1257
2023-02-14,P,12,1482
2023-02-14,S,12,1114
2023-02-14,P,13,1572
2023-02-14,S,13,1092
2023-02-14,P,14,2074
2023-02-14,S,14,1148
2023-02-14,P,15,1958
2023-02-14,S,15,1091
2023-02-14,P,16,1874
2023-02-14,S,16,1096
2023-02-14,P,17,1390
2023-02-14,S,17,931
2023-02-14,P,18,824
2023-02-14,S,18,799
2023-02-14,P,19,573
2023-02-14,S,19,587
2023-02-14,P,20,370
2023-02-14,S,20,385
2023-02-14,P,21,244
2023-02-14,S,21,305
2023-02-14,P,22,165
2023-02-14,S,22,245
2023-02-14,P,23,101
2023-02-14,S,23,178
2023-02-15,P,0,91
2023-02-15,S,0,126
2023-02-15,P,1,50
2023-02-15,S,1,89
2023-02-15,P,2,76
2023-02-15,S,2,81
2023-02-15,P,3,77
2023-02-15,S,3,86
2023-02-15,P,4,101
2023-02-15,S,4,144
2023-02-15,P,5,130
2023-02-15,S,5,277
2023-02-15,P,6,312
2023-02-15,S,6,495
2023-02-15,P,7,496
2023-02-15,S,7,980
2023-02-15,P,8,585
2023-02-15,S,8,1250
2023-02-15,P,9,769
2023-02-15,S,9,1044
2023-02-15,P,10,896
2023-02-15,S,10,1153
2023-02-15,P,11,1055
2023-02-15,S,11,906
2023-02-15,P,12,1107
2023-02-15,S,12,1047
2023-02-15,P,13,1235
2023-02-15,S,13,1120
2023-02-15,P,14,1370
2023-02-15,S,14,1062
2023-02-15,P,15,1520
2023-02-15,S,15,1199
2023-02-15,P,16,1425
2023-02-15,S,16,1138
2023-02-15,P,17,1112
2023-02-15,S,17,975
2023-02-15,P,18,587
2023-02-15,S,18,786
2023-02-15,P,19,392
2023-02-15,S,19,533
2023-02-15,P,20,217
2023-02-15,S,20,440
2023-02-15,P,21,186
2023-02-15,S,21,361
2023-02-15,P,22,111
2023-02-15,S,22,313
2023-02-15,P,23,72
2023-02-15,S,23,358
2023-02-16,P,0,72
2023-02-16,S,0,235
2023-02-16,P,1,122
2023-02-16,S,1,171
2023-02-16,P,2,170
2023-02-16,S,2,137
2023-02-16,P,3,122
2023-02-16,S,3,98
2023-02-16,P,4,147
2023-02-16,S,4,179
2023-02-16,P,5,210
2023-02-16,S,5,409
2023-02-16,P,6,459
2023-02-16,S,6,828
2023-02-16,P,7,766
2023-02-16,S,7,1924
2023-02-16,P,8,922
2023-02-16,S,8,2288
2023-02-16,P,9,1161
2023-02-16,S,9,2392
2023-02-16,P,10,1372
2023-02-16,S,10,1987
2023-02-16,P,11,1432
2023-02-16,S,11,1876
2023-02-16,P,12,1386
2023-02-16,S,12,1796
2023-02-16,P,13,1749
2023-02-16,S,13,1898
2023-02-16,P,14,2044
2023-02-16,S,14,2032
2023-02-16,P,15,2250
2023-02-16,S,15,2191
2023-02-16,P,16,2599
2023-02-16,S,16,2325
2023-02-16,P,17,1899
2023-02-16,S,17,2201
2023-02-16,P,18,1077
2023-02-16,S,18,1981
2023-02-16,P,19,1036
2023-02-16,S,19,1548
2023-02-16,P,20,853
2023-02-16,S,20,1304
2023-02-16,P,21,502
2023-02-16,S,21,922
2023-02-16,P,22,302
2023-02-16,S,22,681
2023-02-16,P,23,198
2023-02-16,S,23,460
2023-02-17,P,0,101
2023-02-17,S,0,311
2023-02-17,P,1,98
2023-02-17,S,1,249
2023-02-17,P,2,95
2023-02-17,S,2,150
2023-02-17,P,3,91
2023-02-17,S,3,145
2023-02-17,P,4,108
2023-02-17,S,4,295
2023-02-17,P,5,212
2023-02-17,S,5,559
2023-02-17,P,6,395
2023-02-17,S,6,2188
2023-02-17,P,7,697
2023-02-17,S,7,3233
2023-02-17,P,8,1002
2023-02-17,S,8,3082
2023-02-17,P,9,1238
2023-02-17,S,9,3471
2023-02-17,P,10,1599
2023-02-17,S,10,3268
2023-02-17,P,11,1702
2023-02-17,S,11,3259
2023-02-17,P,12,1997
2023-02-17,S,12,3207
2023-02-17,P,13,2390
2023-02-17,S,13,3222
2023-02-17,P,14,3050
2023-02-17,S,14,3201
2023-02-17,P,15,3104
2023-02-17,S,15,2871
2023-02-17,P,16,3048
2023-02-17,S,16,3139
2023-02-17,P,17,3063
2023-02-17,S,17,2744
2023-02-17,P,18,2954
2023-02-17,S,18,2228
2023-02-17,P,19,2766
2023-02-17,S,19,1831
2023-02-17,P,20,1571
2023-02-17,S,20,1545
2023-02-17,P,21,619
2023-02-17,S,21,1085
2023-02-17,P,22,347
2023-02-17,S,22,703
2023-02-17,P,23,233
2023-02-17,S,23,428
2023-02-18,P,0,137
2023-02-18,S,0,348
2023-02-18,P,1,90
2023-02-18,S,1,221
2023-02-18,P,2,94
2023-02-18,S,2,166
2023-02-18,P,3,73
2023-02-18,S,3,136
2023-02-18,P,4,119
2023-02-18,S,4,300
2023-02-18,P,5,221
2023-02-18,S,5,1706
2023-02-18,P,6,377
2023-02-18,S,6,3412
2023-02-18,P,7,654
2023-02-18,S,7,3565
2023-02-18,P,8,994
2023-02-18,S,8,2097
2023-02-18,P,9,1431
2023-02-18,S,9,1971
2023-02-18,P,10,2051
2023-02-18,S,10,2636
2023-02-18,P,11,2340
2023-02-18,S,11,2879
2023-02-18,P,12,2434
2023-02-18,S,12,2727
2023-02-18,P,13,2871
2023-02-18,S,13,2430
2023-02-18,P,14,3461
2023-02-18,S,14,2372
2023-02-18,P,15,3706
2023-02-18,S,15,2085
2023-02-18,P,16,3755
2023-02-18,S,16,1892
2023-02-18,P,17,3154
2023-02-18,S,17,1442
2023-02-18,P,18,2019
2023-02-18,S,18,1203
2023-02-18,P,19,1327
2023-02-18,S,19,947
2023-02-18,P,20,960
2023-02-18,S,20,805
2023-02-18,P,21,651
2023-02-18,S,21,623
2023-02-18,P,22,370
2023-02-18,S,22,470
2023-02-18,P,23,206
2023-02-18,S,23,283
2023-02-19,P,0,149
2023-02-19,S,0,169
2023-02-19,P,1,87
2023-02-19,S,1,115
2023-02-19,P,2,85
2023-02-19,S,2,105
2023-02-19,P,3,99
2023-02-19,S,3,92
2023-02-19,P,4,107
2023-02-19,S,4,135
2023-02-19,P,5,165
2023-02-19,S,5,742
2023-02-19,P,6,366
2023-02-19,S,6,3296
2023-02-19,P,7,613
2023-02-19,S,7,2403
2023-02-19,P,8,1124
2023-02-19,S,8,1762
2023-02-19,P,9,1823
2023-02-19,S,9,1969
2023-02-19,P,10,2832
2023-02-19,S,10,2166
2023-02-19,P,11,3479
2023-02-19,S,11,2297
2023-02-19,P,12,3161
2023-02-19,S,12,2010
2023-02-19,P,13,3482
2023-02-19,S,13,2254
2023-02-19,P,14,3620
2023-02-19,S,14,2076
2023-02-19,P,15,3601
2023-02-19,S,15,1888
2023-02-19,P,16,3556
2023-02-19,S,16,1608
2023-02-19,P,17,3180
2023-02-19,S,17,1391
2023-02-19,P,18,1875
2023-02-19,S,18,1041
2023-02-19,P,19,1543
2023-02-19,S,19,719
2023-02-19,P,20,1170
2023-02-19,S,20,619
2023-02-19,P,21,668
2023-02-19,S,21,451
2023-02-19,P,22,408
2023-02-19,S,22,289
2023-02-19,P,23,217
2023-02-19,S,23,167
2023-02-20,P,0,135
2023-02-20,S,0,161
2023-02-20,P,1,102
2023-02-20,S,1,147
2023-02-20,P,2,101
2023-02-20,S,2,96
2023-02-20,P,3,127
2023-02-20,S,3,156
2023-02-20,P,4,208
2023-02-20,S,4,266
2023-02-20,P,5,351
2023-02-20,S,5,669
2023-02-20,P,6,853
2023-02-20,S,6,2168
2023-02-20,P,7,1353
2023-02-20,S,7,2882
2023-02-20,P,8,1768
2023-02-20,S,8,2340
2023-02-20,P,9,2551
2023-02-20,S,9,2291
2023-02-20,P,10,3266
2023-02-20,S,10,2136
2023-02-20,P,11,3742
2023-02-20,S,11,2154
2023-02-20,P,12,3514
2023-02-20,S,12,1986
2023-02-20,P,13,3394
2023-02-20,S,13,1822
2023-02-20,P,14,3893
2023-02-20,S,14,1869
2023-02-20,P,15,3412
2023-02-20,S,15,1582
2023-02-20,P,16,1956
2023-02-20,S,16,1439
2023-02-20,P,17,2533
2023-02-20,S,17,1126
2023-02-20,P,18,3405
2023-02-20,S,18,936
2023-02-20,P,19,1435
2023-02-20,S,19,610
2023-02-20,P,20,1068
2023-02-20,S,20,535
2023-02-20,P,21,640
2023-02-20,S,21,449
2023-02-20,P,22,363
2023-02-20,S,22,296
2023-02-20,P,23,194
2023-02-20,S,23,193
2023-02-21,P,0,142
2023-02-21,S,0,194
2023-02-21,P,1,133
2023-02-21,S,1,149
2023-02-21,P,2,114
2023-02-21,S,2,117
2023-02-21,P,3,139
2023-02-21,S,3,139
2023-02-21,P,4,178
2023-02-21,S,4,256
2023-02-21,P,5,307
2023-02-21,S,5,488
2023-02-21,P,6,761
2023-02-21,S,6,1146
2023-02-21,P,7,1156
2023-02-21,S,7,2122
2023-02-21,P,8,1262
2023-02-21,S,8,2413
2023-02-21,P,9,1606
2023-02-21,S,9,2069
2023-02-21,P,10,1783
2023-02-21,S,10,2106
2023-02-21,P,11,1852
2023-02-21,S,11,1783
2023-02-21,P,12,1989
2023-02-21,S,12,1546
2023-02-21,P,13,2233
2023-02-21,S,13,1266
2023-02-21,P,14,2718
2023-02-21,S,14,1883
2023-02-21,P,15,2913
2023-02-21,S,15,1529
2023-02-21,P,16,2803
2023-02-21,S,16,1477
2023-02-21,P,17,2377
2023-02-21,S,17,1276
2023-02-21,P,18,1402
2023-02-21,S,18,1132
2023-02-21,P,19,960
2023-02-21,S,19,851
2023-02-21,P,20,699
2023-02-21,S,20,688
2023-02-21,P,21,520
2023-02-21,S,21,521
2023-02-21,P,22,273
2023-02-21,S,22,375
2023-02-21,P,23,191
2023-02-21,S,23,242
2023-02-22,P,0,141
2023-02-22,S,0,175
2023-02-22,P,1,107
2023-02-22,S,1,157
2023-02-22,P,2,89
2023-02-22,S,2,71
2023-02-22,P,3,88
2023-02-22,S,3,125
2023-02-22,P,4,110
2023-02-22,S,4,164
2023-02-22,P,5,206
2023-02-22,S,5,333
2023-02-22,P,6,403
2023-02-22,S,6,641
2023-02-22,P,7,663
2023-02-22,S,7,1124
2023-02-22,P,8,648
2023-02-22,S,8,1334
2023-02-22,P,9,323
2023-02-22,S,9,1192
2023-02-22,P,10,784
2023-02-22,S,10,1143
2023-02-22,P,11,1398
2023-02-22,S,11,967
2023-02-22,P,12,984
2023-02-22,S,12,1028
2023-02-22,P,13,1130
2023-02-22,S,13,1056
2023-02-22,P,14,944
2023-02-22,S,14,1043
2023-02-22,P,15,1176
2023-02-22,S,15,1030
2023-02-22,P,16,1152
2023-02-22,S,16,720
2023-02-22,P,17,1149
2023-02-22,S,17,796
2023-02-22,P,18,1077
2023-02-22,S,18,656
2023-02-22,P,19,362
2023-02-22,S,19,401
2023-02-22,P,20,345
2023-02-22,S,20,516
2023-02-22,P,21,241
2023-02-22,S,21,338
2023-02-22,P,22,122
2023-02-22,S,22,271
2023-02-22,P,23,181
2023-02-22,S,23,253
2023-02-23,P,0,125
2023-02-23,S,0,146
2023-02-23,P,1,116
2023-02-23,S,1,173
2023-02-23,P,2,99
2023-02-23,S,2,131
2023-02-23,P,3,115
2023-02-23,S,3,108
2023-02-23,P,4,103
2023-02-23,S,4,217
2023-02-23,P,5,207
2023-02-23,S,5,452
2023-02-23,P,6,360
2023-02-23,S,6,1000
2023-02-23,P,7,560
2023-02-23,S,7,2136
2023-02-23,P,8,764
2023-02-23,S,8,2627
2023-02-23,P,9,1010
2023-02-23,S,9,2085
2023-02-23,P,10,1069
2023-02-23,S,10,1853
2023-02-23,P,11,1687
2023-02-23,S,11,1689
2023-02-23,P,12,1606
2023-02-23,S,12,1657
2023-02-23,P,13,1912
2023-02-23,S,13,1807
2023-02-23,P,14,2099
2023-02-23,S,14,1872
2023-02-23,P,15,2180
2023-02-23,S,15,1795
2023-02-23,P,16,2094
2023-02-23,S,16,2125
2023-02-23,P,17,2190
2023-02-23,S,17,1929
2023-02-23,P,18,2019
2023-02-23,S,18,1605
2023-02-23,P,19,931
2023-02-23,S,19,1293
2023-02-23,P,20,651
2023-02-23,S,20,1052
2023-02-23,P,21,524
2023-02-23,S,21,771
2023-02-23,P,22,341
2023-02-23,S,22,703
2023-02-23,P,23,250
2023-02-23,S,23,409
2023-02-24,P,0,148
2023-02-24,S,0,295
2023-02-24,P,1,123
2023-02-24,S,1,260
2023-02-24,P,2,124
2023-02-24,S,2,207
2023-02-24,P,3,108
2023-02-24,S,3,179
2023-02-24,P,4,147
2023-02-24,S,4,255
2023-02-24,P,5,221
2023-02-24,S,5,532
2023-02-24,P,6,455
2023-02-24,S,6,1706
2023-02-24,P,7,742
2023-02-24,S,7,3207
2023-02-24,P,8,945
2023-02-24,S,8,3346
2023-02-24,P,9,994
2023-02-24,S,9,2924
2023-02-24,P,10,1418
2023-02-24,S,10,2430
2023-02-24,P,11,1546
2023-02-24,S,11,2182
2023-02-24,P,12,1381
2023-02-24,S,12,2133
2023-02-24,P,13,1695
2023-02-24,S,13,2200
2023-02-24,P,14,2643
2023-02-24,S,14,2543
2023-02-24,P,15,2994
2023-02-24,S,15,3070
2023-02-24,P,16,2882
2023-02-24,S,16,3134
2023-02-24,P,17,2638
2023-02-24,S,17,3261
2023-02-24,P,18,2616
2023-02-24,S,18,2922
2023-02-24,P,19,2401
2023-02-24,S,19,1611
2023-02-24,P,20,1121
2023-02-24,S,20,2058
2023-02-24,P,21,653
2023-02-24,S,21,1024
2023-02-24,P,22,391
2023-02-24,S,22,623
2023-02-24,P,23,277
2023-02-24,S,23,413
2023-02-25,P,0,206
2023-02-25,S,0,274
2023-02-25,P,1,123
2023-02-25,S,1,206
2023-02-25,P,2,155
2023-02-25,S,2,164
2023-02-25,P,3,142
2023-02-25,S,3,158
2023-02-25,P,4,165
2023-02-25,S,4,287
2023-02-25,P,5,308
2023-02-25,S,5,1804
2023-02-25,P,6,610
2023-02-25,S,6,3398
2023-02-25,P,7,912
2023-02-25,S,7,3760
2023-02-25,P,8,1083
2023-02-25,S,8,3300
2023-02-25,P,9,1597
2023-02-25,S,9,2834
2023-02-25,P,10,2174
2023-02-25,S,10,3090
2023-02-25,P,11,2545
2023-02-25,S,11,2891
2023-02-25,P,12,2777
2023-02-25,S,12,2325
2023-02-25,P,13,3068
2023-02-25,S,13,2170
2023-02-25,P,14,3325
2023-02-25,S,14,2341
2023-02-25,P,15,3991
2023-02-25,S,15,2042
2023-02-25,P,16,3946
2023-02-25,S,16,1950
2023-02-25,P,17,3816
2023-02-25,S,17,1542
2023-02-25,P,18,3198
2023-02-25,S,18,1146
2023-02-25,P,19,2915
2023-02-25,S,19,954
2023-02-25,P,20,1822
2023-02-25,S,20,763
2023-02-25,P,21,975
2023-02-25,S,21,575
2023-02-25,P,22,450
2023-02-25,S,22,378
2023-02-25,P,23,283
2023-02-25,S,23,336
2023-02-26,P,0,164
2023-02-26,S,0,179
2023-02-26,P,1,112
2023-02-26,S,1,135
2023-02-26,P,2,117
2023-02-26,S,2,93
2023-02-26,P,3,133
2023-02-26,S,3,111
2023-02-26,P,4,181
2023-02-26,S,4,161
2023-02-26,P,5,281
2023-02-26,S,5,853
2023-02-26,P,6,610
2023-02-26,S,6,3285
2023-02-26,P,7,1044
2023-02-26,S,7,3497
2023-02-26,P,8,1591
2023-02-26,S,8,2334
2023-02-26,P,9,2620
2023-02-26,S,9,1973
2023-02-26,P,10,3769
2023-02-26,S,10,2193
2023-02-26,P,11,4018
2023-02-26,S,11,2205
2023-02-26,P,12,3925
2023-02-26,S,12,2004
2023-02-26,P,13,3450
2023-02-26,S,13,1969
2023-02-26,P,14,4030
2023-02-26,S,14,1964
2023-02-26,P,15,4284
2023-02-26,S,15,1717
2023-02-26,P,16,4013
2023-02-26,S,16,1407
2023-02-26,P,17,3848
2023-02-26,S,17,1044
2023-02-26,P,18,3245
2023-02-26,S,18,826
2023-02-26,P,19,2521
2023-02-26,S,19,665
2023-02-26,P,20,1845
2023-02-26,S,20,502
2023-02-26,P,21,821
2023-02-26,S,21,366
2023-02-26,P,22,395
2023-02-26,S,22,242
2023-02-26,P,23,189
2023-02-26,S,23,202
2023-02-27,P,0,129
2023-02-27,S,0,138
2023-02-27,P,1,77
2023-02-27,S,1,101
2023-02-27,P,2,74
2023-02-27,S,2,120
2023-02-27,P,3,102
2023-02-27,S,3,146
2023-02-27,P,4,125
2023-02-27,S,4,228
2023-02-27,P,5,325
2023-02-27,S,5,469
2023-02-27,P,6,753
2023-02-27,S,6,1094
2023-02-27,P,7,1295
2023-02-27,S,7,2167
2023-02-27,P,8,1358
2023-02-27,S,8,2428
2023-02-27,P,9,1520
2023-02-27,S,9,2409
2023-02-27,P,10,1767
2023-02-27,S,10,1879
2023-02-27,P,11,2264
2023-02-27,S,11,1575
2023-02-27,P,12,2211
2023-02-27,S,12,1533
2023-02-27,P,13,2417
2023-02-27,S,13,1340
2023-02-27,P,14,2670
2023-02-27,S,14,1391
2023-02-27,P,15,2780
2023-02-27,S,15,1409
2023-02-27,P,16,2698
2023-02-27,S,16,1297
2023-02-27,P,17,2502
2023-02-27,S,17,970
2023-02-27,P,18,1426
2023-02-27,S,18,973
2023-02-27,P,19,865
2023-02-27,S,19,673
2023-02-27,P,20,627
2023-02-27,S,20,550
2023-02-27,P,21,428
2023-02-27,S,21,386
2023-02-27,P,22,283
2023-02-27,S,22,353
2023-02-27,P,23,200
2023-02-27,S,23,196
2023-02-28,P,0,105
2023-02-28,S,0,152
2023-02-28,P,1,97
2023-02-28,S,1,132
2023-02-28,P,2,89
2023-02-28,S,2,104
2023-02-28,P,3,75
2023-02-28,S,3,110
2023-02-28,P,4,99
2023-02-28,S,4,213
2023-02-28,P,5,200
2023-02-28,S,5,411
2023-02-28,P,6,364
2023-02-28,S,6,836
2023-02-28,P,7,720
2023-02-28,S,7,1364
2023-02-28,P,8,905
2023-02-28,S,8,1620
2023-02-28,P,9,939
2023-02-28,S,9,1583
2023-02-28,P,10,993
2023-02-28,S,10,1229
2023-02-28,P,11,1580
2023-02-28,S,11,1071
2023-02-28,P,12,1513
2023-02-28,S,12,1091
2023-02-28,P,13,1579
2023-02-28,S,13,1111
2023-02-28,P,14,1593
2023-02-28,S,14,1156
2023-02-28,P,15,1545
2023-02-28,S,15,1080
2023-02-28,P,16,1759
2023-02-28,S,16,1128
2023-02-28,P,17,1687
2023-02-28,S,17,1042
2023-02-28,P,18,1035
2023-02-28,S,18,906
2023-02-28,P,19,800
2023-02-28,S,19,633
2023-02-28,P,20,486
2023-02-28,S,20,516
2023-02-28,P,21,483
2023-02-28,S,21,423
2023-02-28,P,22,314
2023-02-28,S,22,303
2023-02-28,P,23,230
2023-02-28,S,23,219
2023-03-01,P,0,204
2023-03-01,S,0,166
2023-03-01,P,1,134
2023-03-01,S,1,146
2023-03-01,P,2,117
2023-03-01,S,2,113
2023-03-01,P,3,125
2023-03-01,S,3,130
2023-03-01,P,4,147
2023-03-01,S,4,225
2023-03-01,P,5,253
2023-03-01,S,5,436
2023-03-01,P,6,548
2023-03-01,S,6,987
2023-03-01,P,7,896
2023-03-01,S,7,2019
2023-03-01,P,8,985
2023-03-01,S,8,2160
2023-03-01,P,9,1129
2023-03-01,S,9,1793
2023-03-01,P,10,1240
2023-03-01,S,10,1505
2023-03-01,P,11,1332
2023-03-01,S,11,1288
2023-03-01,P,12,1755
2023-03-01,S,12,1338
2023-03-01,P,13,1979
2023-03-01,S,13,1400
2023-03-01,P,14,2151
2023-03-01,S,14,1428
2023-03-01,P,15,1946
2023-03-01,S,15,1284
2023-03-01,P,16,1365
2023-03-01,S,16,1346
2023-03-01,P,17,1436
2023-03-01,S,17,1244
2023-03-01,P,18,1358
2023-03-01,S,18,904
2023-03-01,P,19,904
2023-03-01,S,19,719
2023-03-01,P,20,482
2023-03-01,S,20,558
2023-03-01,P,21,329
2023-03-01,S,21,491
2023-03-01,P,22,199
2023-03-01,S,22,510
2023-03-01,P,23,128
2023-03-01,S,23,288
2023-03-02,P,0,77
2023-03-02,S,0,226
2023-03-02,P,1,70
2023-03-02,S,1,148
2023-03-02,P,2,77
2023-03-02,S,2,119
2023-03-02,P,3,82
2023-03-02,S,3,114
2023-03-02,P,4,108
2023-03-02,S,4,223
2023-03-02,P,5,233
2023-03-02,S,5,476
2023-03-02,P,6,454
2023-03-02,S,6,1177
2023-03-02,P,7,741
2023-03-02,S,7,2553
2023-03-02,P,8,942
2023-03-02,S,8,3085
2023-03-02,P,9,1047
2023-03-02,S,9,2712
2023-03-02,P,10,1276
2023-03-02,S,10,1930
2023-03-02,P,11,1493
2023-03-02,S,11,1792
2023-03-02,P,12,1689
2023-03-02,S,12,1748
2023-03-02,P,13,1188
2023-03-02,S,13,1765
2023-03-02,P,14,1680
2023-03-02,S,14,1886
2023-03-02,P,15,2863
2023-03-02,S,15,1901
2023-03-02,P,16,2848
2023-03-02,S,16,2139
2023-03-02,P,17,2934
2023-03-02,S,17,1831
2023-03-02,P,18,2430
2023-03-02,S,18,1803
2023-03-02,P,19,929
2023-03-02,S,19,1390
2023-03-02,P,20,634
2023-03-02,S,20,1099
2023-03-02,P,21,410
2023-03-02,S,21,897
2023-03-02,P,22,297
2023-03-02,S,22,595
2023-03-02,P,23,215
2023-03-02,S,23,492
2023-03-03,P,0,143
2023-03-03,S,0,332
2023-03-03,P,1,106
2023-03-03,S,1,227
2023-03-03,P,2,93
2023-03-03,S,2,172
2023-03-03,P,3,129
2023-03-03,S,3,141
2023-03-03,P,4,159
2023-03-03,S,4,263
2023-03-03,P,5,251
2023-03-03,S,5,545
2023-03-03,P,6,511
2023-03-03,S,6,1699
2023-03-03,P,7,760
2023-03-03,S,7,3323
2023-03-03,P,8,1044
2023-03-03,S,8,3674
2023-03-03,P,9,1308
2023-03-03,S,9,3298
2023-03-03,P,10,1648
2023-03-03,S,10,2433
2023-03-03,P,11,1846
2023-03-03,S,11,2399
2023-03-03,P,12,2117
2023-03-03,S,12,2213
2023-03-03,P,13,2427
2023-03-03,S,13,2297
2023-03-03,P,14,2616
2023-03-03,S,14,2571
2023-03-03,P,15,3059
2023-03-03,S,15,2802
2023-03-03,P,16,3102
2023-03-03,S,16,3075
2023-03-03,P,17,3009
2023-03-03,S,17,3277
2023-03-03,P,18,1777
2023-03-03,S,18,2375
2023-03-03,P,19,871
2023-03-03,S,19,1830
2023-03-03,P,20,653
2023-03-03,S,20,1415
2023-03-03,P,21,454
2023-03-03,S,21,909
2023-03-03,P,22,317
2023-03-03,S,22,572
2023-03-03,P,23,209
2023-03-03,S,23,399
2023-03-04,P,0,133
